PROFILE,ACCOUNT_NUM,REGION,TITLE_ID,RESULT,SCORED,LEVEL,TITLE_TEXT,NOTES
default,073829439974,us-west-2,1.17,INFO,Not Scored,Level 1,[check117] Maintain current contact details (Not Scored),No command available for check 1.17 
default,073829439974,us-west-2,1.17,INFO,Not Scored,Level 1,[check117] Maintain current contact details (Not Scored),See section 1.17 on the CIS Benchmark guide for details 
default,073829439974,us-west-2,1.18,INFO,Not Scored,Level 1,[check118] Ensure security contact information is registered (Not Scored),No command available for check 1.18 
default,073829439974,us-west-2,1.18,INFO,Not Scored,Level 1,[check118] Ensure security contact information is registered (Not Scored),See section 1.18 on the CIS Benchmark guide for details 
default,073829439974,us-west-2,1.19,INFO,Not Scored,Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances (Not Scored),No command available for check 1.19 
default,073829439974,us-west-2,1.19,INFO,Not Scored,Level 2,[check119] Ensure IAM instance roles are used for AWS resource access from instances (Not Scored),See section 1.19 on the CIS Benchmark guide for details 
default,073829439974,us-west-2,1.20,FAIL,Scored,Level 1,[check120] Ensure a support role has been created to manage incidents with AWS Support (Scored),Support Policy not applied to any Role 
default,073829439974,us-west-2,1.21,FAIL,Not Scored,Level 1,[check121] Do not setup access keys during initial user setup for all IAM users that have a console password (Not Scored),anant.mahajan has never used Access Key 1
default,073829439974,us-west-2,1.21,FAIL,Not Scored,Level 1,[check121] Do not setup access keys during initial user setup for all IAM users that have a console password (Not Scored),arijit.banerjee has never used Access Key 1
default,073829439974,us-west-2,1.21,FAIL,Not Scored,Level 1,[check121] Do not setup access keys during initial user setup for all IAM users that have a console password (Not Scored),kapil.garg has never used Access Key 1
default,073829439974,us-west-2,1.21,PASS,Not Scored,Level 1,[check121] Do not setup access keys during initial user setup for all IAM users that have a console password (Not Scored),No users found with Access Key 2 never used
default,073829439974,us-west-2,1.22,INFO,Scored,Level 1,[check122] Ensure IAM policies that allow full "*:*" administrative privileges are not created (Scored),Looking for custom policies: (skipping default policies - it may take few seconds...)
default,073829439974,us-west-2,1.22,PASS,Scored,Level 1,[check122] Ensure IAM policies that allow full "*:*" administrative privileges are not created (Scored),No custom policy found that allow full "*:*" administrative privileges
default,073829439974,us-west-2,2.1,PASS,Scored,Level 1,[check21] Ensure CloudTrail is enabled in all regions (Scored),it-team-cloudon-rnd-trail trail in us-east-1 is enabled for all regions
default,073829439974,us-west-2,2.2,PASS,Scored,Level 2,[check22] Ensure CloudTrail log file validation is enabled (Scored),it-team-cloudon-rnd-trail trail in us-east-1 has log file validation enabled
default,073829439974,us-west-2,2.3,PASS,Scored,Level 1,[check23] Ensure the S3 bucket CloudTrail logs to is not publicly accessible (Scored),Bucket it-team-cloudon-logs is set correctly
default,073829439974,us-west-2,2.4,FAIL,Scored,Level 1,[check24] Ensure CloudTrail trails are integrated with CloudWatch Logs (Scored),it-team-cloudon-rnd-trail trail is not logging in the last 24h or not configured (it is in us-east-1)
default,073829439974,eu-north-1,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region eu-north-1 has AWS Config disabled or not configured
default,073829439974,ap-south-1,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region ap-south-1 has AWS Config disabled or not configured
default,073829439974,eu-west-3,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region eu-west-3 has AWS Config disabled or not configured
default,073829439974,eu-west-2,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region eu-west-2 has AWS Config disabled or not configured
default,073829439974,eu-west-1,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region eu-west-1 has AWS Config disabled or not configured
default,073829439974,ap-northeast-2,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region ap-northeast-2 has AWS Config disabled or not configured
default,073829439974,ap-northeast-1,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region ap-northeast-1 has AWS Config disabled or not configured
default,073829439974,sa-east-1,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region sa-east-1 has AWS Config disabled or not configured
default,073829439974,ca-central-1,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region ca-central-1 has AWS Config disabled or not configured
default,073829439974,ap-southeast-1,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region ap-southeast-1 has AWS Config disabled or not configured
default,073829439974,ap-southeast-2,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region ap-southeast-2 has AWS Config disabled or not configured
default,073829439974,eu-central-1,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region eu-central-1 has AWS Config disabled or not configured
default,073829439974,us-east-1,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region us-east-1 has AWS Config disabled or not configured
default,073829439974,us-east-2,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region us-east-2 has AWS Config disabled or not configured
default,073829439974,us-west-1,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region us-west-1 has AWS Config disabled or not configured
default,073829439974,us-west-2,2.5,FAIL,Scored,Level 1,[check25] Ensure AWS Config is enabled in all regions (Scored),Region us-west-2 has AWS Config disabled or not configured
default,073829439974,us-west-2,2.6,FAIL,Scored,Level 1,[check26] Ensure S3 bucket access logging is enabled on the CloudTrail S3 bucket (Scored),access logging is not enabled in it-team-cloudon-logs CloudTrail S3 bucket!
default,073829439974,us-west-2,2.7,FAIL,Scored,Level 2,[check27] Ensure CloudTrail logs are encrypted at rest using KMS CMKs (Scored),Encryption is not enabled in your CloudTrail trail it-team-cloudon-rnd-trail (KMS key not found)!
default,073829439974,eu-north-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),eu-north-1: This region doesn't have ANY encryption keys
default,073829439974,ap-south-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),ap-south-1: This region doesn't have ANY encryption keys
default,073829439974,eu-west-3,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),eu-west-3: This region doesn't have ANY encryption keys
default,073829439974,eu-west-2,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),eu-west-2: This region doesn't have ANY encryption keys
default,073829439974,eu-west-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),eu-west-1: This region doesn't have ANY encryption keys
default,073829439974,ap-northeast-2,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),ap-northeast-2: This region doesn't have ANY encryption keys
default,073829439974,ap-northeast-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),ap-northeast-1: This region doesn't have ANY encryption keys
default,073829439974,sa-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),sa-east-1: This region doesn't have ANY encryption keys
default,073829439974,ca-central-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),ca-central-1: This region doesn't have ANY encryption keys
default,073829439974,ap-southeast-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),ap-southeast-1: This region doesn't have ANY encryption keys
default,073829439974,ap-southeast-2,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),ap-southeast-2: This region doesn't have ANY encryption keys
default,073829439974,eu-central-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),eu-central-1: This region doesn't have ANY encryption keys
default,073829439974,us-east-1,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),us-east-1: This region doesn't have CUSTOM encryption keys
default,073829439974,us-east-2,2.8,INFO,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),us-east-2: This region doesn't have ANY encryption keys
default,073829439974,us-west-1,2.8,FAIL,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),us-west-1: Key 19fee751-8579-4f0d-8f16-258492629055 is not set to rotate!
default,073829439974,us-west-2,2.8,FAIL,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),us-west-2: Key 0535296c-dc0a-45c5-a867-0984c33a1639 is not set to rotate!
default,073829439974,us-west-2,2.8,FAIL,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),us-west-2: Key c328c231-aca1-413d-8664-2cd4f14a1896 is not set to rotate!
default,073829439974,us-west-2,2.8,FAIL,Scored,Level 2,[check28] Ensure rotation for customer created CMKs is enabled (Scored),us-west-2: Key de1ca217-97d8-4858-9472-d7b7b7904836 is not set to rotate!
default,073829439974,eu-north-1,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region eu-north-1
default,073829439974,ap-south-1,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region ap-south-1
default,073829439974,eu-west-3,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region eu-west-3
default,073829439974,eu-west-2,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region eu-west-2
default,073829439974,eu-west-1,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region eu-west-1
default,073829439974,ap-northeast-2,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region ap-northeast-2
default,073829439974,ap-northeast-1,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region ap-northeast-1
default,073829439974,sa-east-1,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region sa-east-1
default,073829439974,ca-central-1,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region ca-central-1
default,073829439974,ap-southeast-1,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region ap-southeast-1
default,073829439974,ap-southeast-2,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region ap-southeast-2
default,073829439974,eu-central-1,2.9,FAIL,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),No VPCFlowLog has been found in Region eu-central-1
default,073829439974,us-east-1,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-06616456fc8e15fab in Region us-east-1
default,073829439974,us-east-2,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-0e93438bd9f8e83f0 in Region us-east-2
default,073829439974,us-west-1,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-0886e9cf85fc38b6c in Region us-west-1
default,073829439974,us-west-1,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-058dbf020b2242c28 in Region us-west-1
default,073829439974,us-west-1,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-0886e9cf85fc38b6c in Region us-west-1
default,073829439974,us-west-1,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-058dbf020b2242c28 in Region us-west-1
default,073829439974,us-west-2,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-07fe7fb7338998b08 in Region us-west-2
default,073829439974,us-west-2,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-0f68d0121726407c6 in Region us-west-2
default,073829439974,us-west-2,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-0d323094cf3a53893 in Region us-west-2
default,073829439974,us-west-2,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-07fe7fb7338998b08 in Region us-west-2
default,073829439974,us-west-2,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-0f68d0121726407c6 in Region us-west-2
default,073829439974,us-west-2,2.9,PASS,Scored,Level 2,[check29] Ensure VPC Flow Logging is Enabled in all VPCs (Scored),VPCFlowLog is enabled for LogGroupName: fl-0d323094cf3a53893 in Region us-west-2
default,073829439974,us-west-2,3.1,FAIL,Scored,Level 1,[check31] Ensure a log metric filter and alarm exist for unauthorized API calls (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.2,FAIL,Scored,Level 1,[check32] Ensure a log metric filter and alarm exist for Management Console sign-in without MFA (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.3,FAIL,Scored,Level 1,[check33] Ensure a log metric filter and alarm exist for usage of root account (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.4,FAIL,Scored,Level 1,[check34] Ensure a log metric filter and alarm exist for IAM policy changes (Scored),No CloudWatch group found for CloudTrail events
