PROFILE,ACCOUNT_NUM,REGION,TITLE_ID,RESULT,SCORED,LEVEL,TITLE_TEXT,NOTES
default,073829439974,us-west-2,7.2,PASS,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),us-west-2: snap-0a121ab31e70902f1 is not Public
default,073829439974,us-west-2,7.2,PASS,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),us-west-2: snap-0a0621713657c4c37 is not Public
default,073829439974,us-west-2,7.2,PASS,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),us-west-2: snap-0f5831fe49d32f195 is not Public
default,073829439974,us-west-2,7.2,PASS,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),us-west-2: snap-02868f31403b28a02 is not Public
default,073829439974,us-west-2,7.2,PASS,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),us-west-2: snap-07034725e8a9ae568 is not Public
default,073829439974,us-west-2,7.2,PASS,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),us-west-2: snap-078ae7d4e0b974ae5 is not Public
default,073829439974,us-west-2,7.2,PASS,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),us-west-2: snap-0297683caa46895fb is not Public
default,073829439974,us-west-2,7.2,PASS,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),us-west-2: snap-05efe4ee1a526ab31 is not Public
default,073829439974,us-west-2,7.2,PASS,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),us-west-2: snap-0717e79939809b916 is not Public
default,073829439974,us-west-2,7.2,PASS,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),us-west-2: snap-0de481245300c998d is not Public
default,073829439974,us-west-2,7.2,PASS,Not Scored,Extra,[extra72] Ensure there are no EBS Snapshots set as Public (Not Scored) (Not part of CIS benchmark),us-west-2: snap-09e6ecb1880b7a1ab is not Public
default,073829439974,us-east-1,7.3,INFO,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),Looking for open S3 Buckets (ACLs and Policies) in all regions...  
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: 1tb-backup bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: 4tb-backup bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: 4tb-backup-brik2 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: 501bugtest bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: abcts bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: add-archival-test bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: agl-testing-10 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: alert-test-1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: anandh-4-1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: anandh-422 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: anandh-422-backup bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: anuj-demo bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: anuj-full-demo bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: anuj-incre-demo bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: anuj-linux-fix bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: anuj-org-test bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: anuj-rca-bucket bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: anuj-tool-test bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: appflowstests bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: archival-mini bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: archival-proxy-aws bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-12 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-13 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-14 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-15 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-16 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-17 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-18 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-2 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-3 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-8 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit-9 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arijit1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: arv-firstuse bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: arv-firstuse-us-west-2 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: arv-use2 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: aws-linux-cloud-init bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: aws-storm-launch-test bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: aws-windows-nithya bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: bolt-on-prem-test-1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: boot-log-12 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: boot-log-fetch-10 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),ap-south-1: bucket-223 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cadence-aws-1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cc-replication bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-east-1: cf-templates-hi5ge847twvr-us-east-1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-east-2: cf-templates-hi5ge847twvr-us-east-2 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: cf-templates-hi5ge847twvr-us-west-1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cf-templates-hi5ge847twvr-us-west-2 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: clone-multple-vm-bucket bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-east-1: cloud-accounts bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-east-1: cloud-accounts-logs bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cloud-init-linux-test bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: cloudaccount-service bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cloudon-aws-us-west-2-20190212-06-12-56-019021 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cloudon-aws-us-west-2-20190212-23-59-59-758830 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cloudon-aws-us-west-2-20190219-20-35-38-066113 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cloudon-aws-us-west-2-20190224-23-52-21-723482 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cloudon-aws-us-west-2-20190301-20-04-13-182886 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cloudon-aws-us-west-2-20190320-06-42-28-003537 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: cloudon-da-testing bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: cloudon-log-bucket bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: cloudon-perf-copy1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: cloudon-perf-test-final bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cloudon-perf-testing bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: cloudon-poc-vega bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cloudon-stress-systest-testing bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cloudon-sys-test-runner bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: cloudon-vm-latency bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: cloudon-vm-latency-1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: cloudonbackupdontdelete bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: cloudonperf bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: con-st-1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: connec-to-chianti-again bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: connect-to-chianti bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: connectivity-check-tool bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: cp-artial-overwrite-500g-50snapshots bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: customerfacingissue bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: dafinalgolden bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: disjoint-500g-49snapshots bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: dummy-123409 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: dummy-123412 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: edison-cloudon-test bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: encryptiontestebssnap bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: eng-cloudon-agl-nithya bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: eng-cloudon-aws bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: full-overwrite-500g-50snapshots bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: fullincremental bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: gb-perf bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: gb-perf-clone bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: gghhjj bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: golden40vmbucket bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-east-2: good-0e65fbcd-55f8-435f-b11b-2ffc63f9465b bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: gorilla-qwer-10 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: hot-patch-ag bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: ishaan-test-bucvket bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-east-1: it-team-cloudon-logs bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: it-team-cloudon-rd-logs bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: izel-new-code-10 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),ap-south-1: izeltech-shared-vmdks bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: izeltechfixverify bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: jai-oregon-systest-1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: key-value-pair-check bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: kya-cloud-init-chalega bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: linc-binaries bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: linuxincrementaltest1 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: linuxwindows bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: longslatests bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: low-space-vm bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: make-it-to-da bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: minimum-permission-check bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: new-4tb-bucket-brik2 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: nithya-scale-dnd bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: nithya-storm-plus-archival bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: nithya-test-2 bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: pankaj-test-aws-localconfig bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-2: pankaj-winc-test-timeout bucket is not open
default,073829439974,us-west-2,7.3,PASS,Not Scored,Extra,[extra73] Ensure there are no S3 buckets open to the Everyone or Any AWS user (Not Scored) (Not part of CIS benchmark),us-west-1: partial-overwrite-500g-50snapshots bucket is not open
